SCRUB_ITEM,TIME_DIM_KEY,SCRUB_TRANS_NO,TRANS_SEQ_NO,UNIT_QTY,UNIT_PRICE,UNIT_COST
40,20181207,6910,1,1.000,39.99,23.750
40,20181207,6911,1,2.000,39.99,23.750
40,20181207,6912,1,1.000,39.99,23.750
40,20181207,6913,1,1.000,39.99,23.750
40,20181207,6914,1,1.000,39.99,23.750
40,20181207,6915,1,1.000,39.99,23.750
40,20181207,6917,1,1.000,39.99,23.750
40,20181210,6975,1,1.000,39.99,23.750
40,20181210,6976,1,1.000,39.99,23.750
40,20181210,6977,1,2.000,39.99,23.750
40,20181210,6978,1,1.000,39.99,23.750
40,20181210,6979,1,1.000,39.99,23.750
40,20181210,6980,1,1.000,39.99,23.750
40,20181210,6981,1,1.000,39.99,23.750
40,20181210,6982,1,1.000,39.99,23.750
40,20181210,6983,1,2.000,39.99,23.750
40,20181210,6984,1,1.000,39.99,23.750
40,20181210,6985,1,1.000,39.99,23.750
40,20181210,6986,1,1.000,39.99,23.750
40,20181210,6987,1,2.000,39.99,23.750
40,20181210,6988,1,1.000,39.99,23.750
40,20181210,6989,1,1.000,39.99,23.750
40,20181210,6990,2,1.000,39.99,23.750
40,20181210,6991,1,2.000,39.99,23.750
40,20181210,6992,1,1.000,39.99,23.750
40,20181210,6993,1,1.000,39.99,23.750
40,20181210,6994,1,4.000,39.99,23.750
40,20181210,6995,1,1.000,39.99,23.750
40,20181210,6996,1,1.000,39.99,23.750
40,20181210,6997,1,2.000,39.99,23.750
40,20181210,6998,2,1.000,39.99,23.750
40,20181210,6999,1,1.000,39.99,23.750
40,20181211,7025,1,1.000,39.99,23.750
40,20181211,7026,1,2.000,39.99,23.750
40,20181211,7027,1,1.000,39.99,23.750
40,20181211,7028,1,1.000,39.99,23.750
40,20181211,7029,1,1.000,39.99,23.750
40,20181211,7030,1,1.000,39.99,23.750
40,20181211,7033,1,1.000,39.99,23.750
40,20181211,7034,1,1.000,39.99,23.750
40,20181211,7035,1,2.000,39.99,23.750
40,20181211,7036,1,1.000,39.99,23.750
40,20181211,7037,1,1.000,39.99,23.750
40,20181211,7038,1,1.000,39.99,23.750
40,20181211,7039,1,2.000,39.99,23.750
40,20181211,7040,1,2.000,39.99,23.750
40,20181211,7041,1,1.000,39.99,23.750
40,20181211,7042,2,1.000,39.99,23.750
40,20181211,7043,1,1.000,39.99,23.750
40,20181211,7044,1,1.000,39.99,23.750
40,20181211,7045,1,1.000,39.99,23.750
40,20181211,7057,1,1.000,39.99,23.750
40,20181211,7058,3,1.000,39.99,23.750
40,20181211,7059,1,1.000,39.99,23.750
40,20181211,7060,1,1.000,39.99,23.750
40,20181211,7061,1,1.000,39.99,23.750
40,20181211,7062,1,1.000,39.99,23.750
40,20181211,7063,1,1.000,39.99,23.750
40,20181212,7094,1,0.000,39.99,23.750
40,20181212,7099,1,1.000,39.99,23.750
40,20181212,7100,1,1.000,39.99,23.750
40,20181212,7101,1,1.000,39.99,23.750
40,20181212,7103,1,2.000,39.99,23.750
40,20181212,7104,1,1.000,39.99,23.750
40,20181212,7105,1,1.000,39.99,23.750
40,20181212,7106,1,1.000,39.99,23.750
40,20181212,7107,1,1.000,39.99,23.750
40,20181212,7108,1,2.000,39.99,23.750
40,20181213,7159,1,4.000,39.99,23.750
40,20181213,7160,1,1.000,39.99,23.750
40,20181213,7161,1,1.000,39.99,23.750
40,20181213,7162,1,1.000,39.99,23.750
40,20181213,7163,1,1.000,39.99,23.750
40,20181213,7164,1,1.000,39.99,23.750
40,20181213,7165,1,1.000,39.99,23.750
40,20181214,7195,1,1.000,39.99,23.750
40,20181214,7196,1,1.000,39.99,23.750
40,20181214,7197,1,1.000,39.99,23.750
40,20181214,7198,1,1.000,39.99,23.750
40,20181214,7199,1,1.000,39.99,23.750
40,20181214,7200,1,1.000,39.99,23.750
40,20181214,7201,1,1.000,39.99,23.750
40,20181214,7202,1,1.000,39.99,23.750
40,20181214,7203,1,3.000,39.99,23.750
40,20181217,7235,1,-1.000,39.99,23.750
40,20181217,7253,1,2.000,39.99,23.750
40,20181217,7255,1,4.000,39.99,23.750
40,20181217,7257,1,1.000,39.99,23.750
40,20181217,7258,1,5.000,39.99,23.750
40,20181217,7259,1,1.000,39.99,23.750
40,20181217,7261,1,1.000,39.99,23.750
40,20181217,7262,1,1.000,39.99,23.750
40,20181217,7263,1,1.000,39.99,23.750
40,20181217,7264,1,1.000,39.99,23.750
40,20181217,7266,1,1.000,39.99,23.750
40,20181217,7267,1,2.000,39.99,23.750
40,20181217,7268,3,3.000,39.99,23.750
40,20181217,7269,2,1.000,39.99,23.750
40,20181218,7294,1,1.000,39.99,23.750
40,20181218,7295,1,1.000,39.99,23.750
40,20181220,7345,1,1.000,39.99,23.750
40,20181220,7346,1,1.000,39.99,23.750
40,20181220,7347,1,1.000,39.99,23.750
40,20181220,7348,1,1.000,39.99,23.750
40,20181220,7349,1,1.000,39.99,23.750
40,20181224,7379,1,2.000,39.99,23.750
40,20181224,7380,1,1.000,39.99,23.750
40,20181224,7381,1,1.000,39.99,23.750
40,20181224,7382,1,1.000,39.99,23.750
40,20181224,7384,1,1.000,39.99,23.750
40,20181224,7385,1,1.000,39.99,23.750
40,20181226,7409,1,1.000,39.99,23.750
40,20181226,7410,1,3.000,39.99,23.750
40,20181226,7411,2,1.000,39.99,23.750
40,20181226,7412,1,1.000,39.99,23.750
40,20181226,7413,1,1.000,39.99,23.750
40,20181227,7431,1,2.000,39.99,23.750
40,20181228,7441,1,1.000,39.99,23.750
40,20181228,7442,1,2.000,39.99,23.750
40,20181228,7443,1,1.000,39.99,23.750
40,20181228,7446,1,1.000,39.99,23.750
40,20181231,7469,1,1.000,39.99,23.750
40,20181231,7470,1,1.000,39.99,23.750
40,20181231,7471,1,1.000,39.99,23.750
40,20181231,7472,1,1.000,39.99,23.750
40,20181231,7473,1,1.000,39.99,23.750
40,20181231,7474,1,1.000,39.99,23.750
40,20181231,7475,1,1.000,39.99,23.750
40,20190102,7484,1,-1.000,39.99,23.750
40,20190102,7487,1,1.000,39.99,23.750
40,20190102,7488,1,1.000,39.99,23.750
40,20190102,7489,1,1.000,39.99,23.750
40,20190102,7490,1,1.000,39.99,23.750
40,20190102,7491,1,1.000,39.99,23.750
40,20190102,7492,1,1.000,39.99,23.750
40,20190103,7535,1,1.000,39.99,23.750
40,20190103,7536,1,1.000,39.99,23.750
40,20190104,7550,1,1.000,39.99,23.750
40,20190104,7552,1,1.000,39.99,23.750
40,20190104,7555,1,1.000,39.99,23.750
40,20190104,7558,1,5.000,39.99,23.750
40,20190107,7583,1,1.000,39.99,23.750
40,20190107,7584,1,1.000,39.99,23.750
40,20190107,7585,1,1.000,39.99,23.750
40,20190107,7586,1,1.000,39.99,23.750
40,20190107,7587,1,1.000,39.99,23.750
40,20190107,7588,1,1.000,39.99,23.750
40,20190107,7589,1,1.000,39.99,23.750
40,20190107,7590,2,2.000,39.99,23.750
40,20190108,7628,2,2.000,39.99,23.750
40,20190108,7629,1,3.000,39.99,23.750
40,20190108,7630,1,1.000,39.99,23.750
40,20190109,7642,1,-1.000,39.99,23.750
40,20190109,7643,1,1.000,39.99,23.750
40,20190109,7644,1,1.000,39.99,23.750
40,20190110,7658,1,1.000,39.99,23.750
40,20190110,7659,1,5.000,39.99,23.750
40,20190111,7680,1,1.000,39.99,23.750
40,20190114,7712,1,1.000,39.99,23.750
40,20190114,7714,1,1.000,39.99,23.750
40,20190114,7715,1,1.000,39.99,23.750
40,20190114,7716,1,1.000,39.99,23.750
40,20190114,7717,1,1.000,39.99,23.750
40,20190114,7718,1,3.000,39.99,23.750
40,20190114,7719,1,1.000,39.99,23.750
40,20190114,7720,1,1.000,39.99,23.750
40,20190114,7721,1,1.000,39.99,23.750
40,20190114,7723,1,2.000,39.99,23.750
40,20190114,7724,1,1.000,39.99,23.750
40,20190114,7725,1,1.000,39.99,23.750
40,20190114,7726,1,2.000,39.99,23.750
40,20190115,7747,1,1.000,39.99,23.750
40,20190115,7749,1,1.000,39.99,23.750
40,20190116,7775,1,1.000,39.99,23.750
40,20190116,7781,1,1.000,39.99,23.750
40,20190116,7782,1,1.000,39.99,23.750
40,20190117,7802,4,0.000,39.99,23.750
40,20190128,7987,1,1.000,39.99,23.750
40,20190128,7988,1,1.000,39.99,23.750
40,20190131,8075,1,-1.000,39.99,23.750
40,20190205,8160,1,1.000,39.99,23.750
40,20190205,8161,1,1.000,39.99,23.750
40,20190205,8165,1,1.000,39.99,23.750
40,20190206,8199,1,-1.000,39.99,23.750
40,20190208,8250,1,1.000,39.99,23.750
40,20190211,8282,1,1.000,39.99,23.750
40,20190211,8283,1,1.000,39.99,23.750
40,20190211,8284,1,1.000,39.99,23.750
40,20190211,8285,1,1.000,39.99,23.750
40,20190211,8286,1,1.000,39.99,23.750
40,20190211,8287,1,1.000,39.99,23.750
40,20190211,8288,1,1.000,39.99,23.750
40,20190213,8345,1,1.000,39.99,23.750
40,20190213,8346,1,1.000,39.99,23.750
40,20190214,8365,1,1.000,39.99,23.750
40,20190215,8396,1,1.000,39.99,23.750
40,20190218,8419,2,1.000,39.99,23.750
40,20190218,8422,1,1.000,39.99,23.750
40,20190219,8477,1,1.000,39.99,23.750
40,20190220,8496,1,1.000,39.99,23.750
40,20190220,8497,1,1.000,39.99,23.750
40,20190221,8527,1,1.000,39.99,23.750
40,20190222,8550,1,2.000,39.99,23.750
40,20190225,8583,1,1.000,39.99,23.750
40,20190225,8584,1,1.000,39.99,23.750
40,20190225,8585,1,2.000,39.99,23.750
40,20190226,8636,1,1.000,39.99,23.750
40,20190226,8637,1,4.000,39.99,23.750
40,20190226,8638,1,1.000,39.99,23.750
40,20190226,8639,1,1.000,39.99,23.750
40,20190227,8665,1,1.000,39.99,23.750
40,20190227,8666,1,1.000,39.99,23.750
40,20190228,8689,9,1.000,39.99,23.750
40,20190228,8690,2,1.000,39.99,23.750
40,20190301,8692,2,4.000,39.99,23.750
40,20190301,8724,1,1.000,39.99,23.750
40,20190304,8743,1,1.000,39.99,23.750
40,20190304,8747,1,1.000,39.99,23.750
40,20190304,8749,1,1.000,39.99,23.750
40,20190304,8750,1,1.000,39.99,23.750
40,20190304,8751,3,1.000,39.99,23.750
40,20190304,8752,1,1.000,39.99,23.750
40,20190304,8753,1,1.000,39.99,23.750
40,20190305,8821,1,1.000,39.99,23.750
40,20190325,9432,1,-1.000,39.99,23.750
40,20190410,9929,1,-1.000,39.99,23.750
40,20190419,10305,1,-1.000,39.99,23.750
40,20190528,11287,1,1.000,44.99,25.410
40,20190528,11289,1,1.000,44.99,25.410
40,20190528,11290,1,1.000,44.99,25.410
40,20190530,11369,1,1.000,44.99,25.410
40,20190605,11622,2,1.000,44.99,25.410
40,20190606,11666,2,1.000,44.99,25.410
40,20190610,11763,1,1.000,44.99,25.410
40,20190701,12313,1,1.000,44.99,25.410
40,20190701,12314,1,1.000,44.99,25.410
40,20190703,12422,5,2.000,44.99,25.410
40,20190722,13009,1,1.000,44.99,25.410
40,20190819,13639,2,1.000,44.99,25.410
40,20190820,13683,1,1.000,44.99,25.410
40,20190827,13857,1,1.000,38.89,25.410
40,20190827,13858,1,1.000,38.89,25.410
40,20190828,13899,1,2.000,38.89,25.410
40,20190828,13901,2,1.000,38.89,25.410
40,20190903,14064,1,1.000,38.89,25.410
40,20190903,14066,1,1.000,38.89,25.410
40,20190903,14068,1,1.000,38.89,25.410
40,20190905,14184,1,1.000,38.89,25.410
40,20190905,14185,1,1.000,38.89,25.410
40,20190906,14224,2,1.000,38.89,25.410
40,20190909,14286,2,2.000,38.89,25.410
40,20190910,14396,1,1.000,38.89,25.410
40,20190911,14442,1,2.000,38.89,25.410
40,20190912,14505,1,1.000,38.89,25.410
40,20190912,14506,4,2.000,38.89,25.410
40,20190912,14507,1,1.000,38.89,25.410
40,20190912,14508,1,2.000,38.89,25.410
40,20190913,14548,1,1.000,38.89,25.410
40,20190916,14628,1,2.000,38.89,25.410
40,20190916,14629,2,1.000,38.89,25.410
40,20190916,14630,1,1.000,38.89,25.410
40,20190916,14631,1,1.000,38.89,25.410
40,20190916,14632,2,1.000,38.89,25.410
40,20190916,14633,1,1.000,38.89,25.410
40,20190916,14634,3,1.000,38.89,25.410
40,20190920,14969,2,1.000,38.89,25.410
40,20190920,14971,2,1.000,38.89,25.410
40,20190923,15048,1,1.000,38.89,25.410
40,20190923,15049,1,1.000,38.89,25.410
40,20190923,15050,4,1.000,38.89,25.410
40,20190925,15284,1,1.000,38.89,25.410
40,20190925,15285,1,2.000,38.89,25.410
40,20190926,15344,1,2.000,38.89,25.410
40,20190930,15479,1,1.000,38.89,25.410
40,20190930,15480,1,1.000,38.89,25.410
40,20190930,15481,1,1.000,38.89,25.410
40,20190930,15483,1,2.000,38.89,25.410
40,20190930,15484,1,1.000,38.89,25.410
40,20191001,15575,1,1.000,38.89,25.410
40,20191002,15627,1,2.000,38.89,25.410
40,20191002,15632,1,1.000,38.89,25.410
40,20191002,15633,1,2.000,38.89,25.410
40,20191003,15663,1,2.000,38.89,25.410
40,20191003,15664,1,1.000,38.89,25.410
40,20191003,15665,1,1.000,38.89,25.410
40,20191004,15699,1,1.000,38.89,25.410
40,20191004,15700,1,1.000,38.89,25.410
40,20191004,15701,1,1.000,38.89,25.410
40,20191004,15702,1,3.000,38.89,25.410
40,20191007,15794,5,1.000,38.89,25.410
40,20191007,15795,1,1.000,38.89,25.410
40,20191007,15796,2,1.000,38.89,25.410
40,20191007,15797,1,2.000,38.89,25.410
40,20191007,15798,1,1.000,38.89,25.410
40,20191007,15799,1,1.000,38.89,25.410
40,20191007,15800,1,1.000,38.89,25.410
40,20191007,15801,1,1.000,38.89,25.410
40,20191007,15803,1,2.000,38.89,25.410
40,20191007,15804,1,1.000,38.89,25.410
40,20191007,15806,1,1.000,38.89,25.410
40,20191007,15808,1,2.000,38.89,25.410
40,20191007,15809,2,2.000,38.89,25.410
40,20191007,15810,2,1.000,38.89,25.410
40,20191007,15811,1,1.000,38.89,25.410
40,20191007,15812,1,1.000,38.89,25.410
40,20191008,15894,1,1.000,38.89,25.410
40,20191008,15895,1,1.000,38.89,25.410
40,20191008,15896,2,1.000,38.89,25.410
40,20191008,15897,1,1.000,38.89,25.410
40,20191009,15958,1,1.000,38.89,25.410
40,20191009,15959,1,1.000,38.89,25.410
40,20191009,15966,1,1.000,38.89,25.410
40,20191010,15993,1,1.000,38.89,25.410
40,20191010,15994,1,2.000,38.89,25.410
40,20191010,16005,1,1.000,38.89,25.410
40,20191011,16040,1,1.000,38.89,25.410
40,20191011,16041,1,1.000,38.89,25.410
40,20191014,16113,1,1.000,38.89,25.410
40,20191014,16114,1,2.000,38.89,25.410
40,20191014,16115,1,1.000,38.89,25.410
40,20191014,16117,1,1.000,38.89,25.410
40,20191014,16119,1,1.000,38.89,25.410
40,20191014,16120,2,1.000,38.89,25.410
40,20191014,16121,1,1.000,38.89,25.410
40,20191014,16122,1,2.000,38.89,25.410
40,20191014,16123,1,1.000,38.89,25.410
40,20191015,16210,1,1.000,38.89,25.410
40,20191015,16211,4,1.000,38.89,25.410
40,20191015,16212,1,1.000,38.89,25.410
40,20191015,16228,2,1.000,38.89,25.410
40,20191016,16273,1,1.000,38.89,25.410
40,20191016,16274,1,1.000,38.89,25.410
40,20191016,16275,6,2.000,38.89,25.410
40,20191016,16276,1,1.000,38.89,25.410
40,20191017,16315,1,1.000,38.89,25.410
40,20191017,16316,1,1.000,38.89,25.410
40,20191017,16317,1,1.000,38.89,25.410
40,20191017,16318,1,1.000,38.89,25.410
40,20191017,16319,1,1.000,38.89,25.410
40,20191017,16329,1,1.000,38.89,25.410
40,20191017,16331,1,-1.000,38.89,25.410
40,20191018,16358,3,1.000,38.89,25.410
40,20191018,16359,1,1.000,38.89,25.410
40,20191018,16360,1,3.000,38.89,25.410
40,20191018,16368,1,1.000,38.89,25.410
40,20191018,16369,1,1.000,38.89,25.410
40,20191021,16448,1,1.000,38.89,25.410
40,20191021,16449,1,1.000,38.89,25.410
40,20191021,16450,2,1.000,38.89,25.410
40,20191021,16451,1,1.000,38.89,25.410
40,20191021,16452,1,1.000,38.89,25.410
40,20191021,16453,1,1.000,38.89,25.410
40,20191021,16454,1,1.000,38.89,25.410
40,20191021,16455,2,1.000,38.89,25.410
40,20191021,16456,1,1.000,38.89,25.410
40,20191022,16537,1,1.000,38.89,25.410
40,20191022,16538,1,1.000,38.89,25.410
40,20191022,16554,1,2.000,32.99,25.410
40,20191022,16556,1,1.000,32.99,25.410
40,20191023,16601,1,1.000,32.99,25.410
40,20191023,16602,1,1.000,32.99,25.410
40,20191023,16603,1,1.000,32.99,25.410
40,20191023,16605,1,1.000,32.99,25.410
40,20191023,16606,1,1.000,32.99,25.410
40,20191023,16607,1,1.000,32.99,25.410
40,20191023,16608,1,1.000,32.99,25.410
40,20191023,16609,1,1.000,32.99,25.410
40,20191023,16610,1,1.000,32.99,25.410
40,20191024,16656,1,1.000,32.99,25.410
40,20191024,16657,1,1.000,32.99,25.410
40,20191024,16658,1,1.000,32.99,25.410
40,20191024,16659,1,1.000,32.99,25.410
40,20191024,16660,1,1.000,32.99,25.410
40,20191024,16661,1,4.000,32.99,25.410
40,20191024,16662,1,1.000,32.99,25.410
40,20191024,16663,1,3.000,32.99,25.410
40,20191024,16664,1,1.000,32.99,25.410
40,20191025,16697,1,1.000,32.99,25.410
40,20191025,16698,1,1.000,32.99,25.410
40,20191025,16699,1,2.000,32.99,25.410
40,20191025,16700,1,1.000,32.99,25.410
40,20191025,16701,1,1.000,32.99,25.410
40,20191025,16702,1,2.000,32.99,25.410
40,20191025,16703,1,2.000,32.99,25.410
40,20191025,16704,1,1.000,32.99,25.410
40,20191025,16705,1,1.000,32.99,25.410
40,20191025,16714,1,1.000,32.99,25.410
40,20191025,16715,1,1.000,32.99,25.410
40,20191028,16790,1,1.000,32.99,25.410
40,20191028,16791,1,1.000,32.99,25.410
40,20191028,16792,1,1.000,32.99,25.410
40,20191028,16793,2,1.000,38.89,25.410
40,20191028,16794,1,1.000,32.99,25.410
40,20191028,16795,1,1.000,38.89,25.410
40,20191028,16796,2,2.000,38.89,25.410
40,20191028,16797,1,1.000,32.99,25.410
40,20191028,16798,1,2.000,38.89,25.410
40,20191028,16799,1,1.000,38.89,25.410
40,20191028,16800,1,4.000,38.89,25.410
40,20191028,16801,4,1.000,32.99,25.410
40,20191028,16802,1,1.000,32.99,25.410
40,20191028,16819,1,1.000,38.89,25.410
40,20191029,16892,1,1.000,38.89,25.410
40,20191029,16893,1,1.000,38.89,25.410
40,20191029,16894,1,1.000,38.89,25.410
40,20191029,16895,1,1.000,38.89,25.410
40,20191029,16896,1,1.000,38.89,25.410
40,20191029,16897,1,1.000,38.89,25.410
40,20191029,16899,1,3.000,38.89,25.410
40,20191029,16900,1,1.000,38.89,25.410
40,20191029,16901,2,2.000,38.89,25.410
40,20191029,16902,1,1.000,38.89,25.410
40,20191029,16926,1,1.000,29.99,25.410
40,20191029,16927,1,1.000,29.99,25.410
40,20191029,16928,1,2.000,29.99,25.410
40,20191029,16929,1,1.000,29.99,25.410
40,20191029,16930,1,1.000,29.99,25.410
40,20191029,16931,1,1.000,29.99,25.410
40,20191029,16932,1,1.000,29.99,25.410
40,20191029,16933,1,2.000,29.99,25.410
40,20191029,16934,1,1.000,29.99,25.410
40,20191029,16935,1,2.000,29.99,25.410
40,20191029,16936,1,2.000,29.99,25.410
40,20191029,16937,1,2.000,29.99,25.410
40,20191029,16938,1,2.000,29.99,25.410
40,20191029,16939,1,4.000,29.99,25.410
40,20191029,16940,1,1.000,29.99,25.410
40,20191029,16941,1,2.000,29.99,25.410
40,20191029,16942,1,1.000,29.99,25.410
40,20191029,16943,1,1.000,29.99,25.410
40,20191029,16944,1,2.000,29.99,25.410
40,20191029,16945,1,2.000,29.99,25.410
40,20191029,16946,1,1.000,29.99,25.410
40,20191029,16947,1,1.000,29.99,25.410
40,20191029,16948,2,1.000,29.99,25.410
40,20191029,16949,1,3.000,29.99,25.410
40,20191030,17031,1,0.000,32.99,25.410
40,20191030,17034,1,1.000,29.99,25.410
40,20191030,17035,1,4.000,29.99,25.410
40,20191030,17036,1,1.000,29.99,25.410
40,20191030,17037,1,3.000,29.99,25.410
40,20191030,17038,1,1.000,29.99,25.410
40,20191030,17039,1,3.000,29.99,25.410
40,20191030,17040,1,1.000,29.99,25.410
40,20191030,17041,3,1.000,29.99,25.410
40,20191030,17042,1,1.000,29.99,25.410
40,20191030,17043,1,1.000,29.99,25.410
40,20191030,17044,1,1.000,29.99,25.410
40,20191030,17045,3,1.000,29.99,25.410
40,20191030,17046,1,1.000,29.99,25.410
40,20191030,17047,3,2.000,29.99,25.410
40,20191030,17048,1,2.000,29.99,25.410
40,20191030,17049,1,1.000,29.99,25.410
40,20191030,17050,1,2.000,29.99,25.410
40,20191030,17051,1,1.000,29.99,25.410
40,20191030,17052,1,1.000,29.99,25.410
40,20191030,17053,1,2.000,29.99,25.410
40,20191030,17054,1,2.000,29.99,25.410
40,20191030,17055,1,2.000,29.99,25.410
40,20191030,17056,1,1.000,29.99,25.410
40,20191030,17057,1,4.000,29.99,25.410
40,20191030,17058,1,1.000,29.99,25.410
40,20191030,17059,1,1.000,29.99,25.410
40,20191030,17060,1,1.000,29.99,25.410
40,20191031,17111,1,1.000,29.99,25.410
40,20191031,17112,1,1.000,29.99,25.410
40,20191031,17113,1,1.000,29.99,25.410
40,20191031,17114,1,1.000,29.99,25.410
40,20191031,17115,1,1.000,29.99,25.410
40,20191031,17116,1,1.000,29.99,25.410
40,20191031,17127,1,1.000,29.99,25.410
40,20191031,17128,1,2.000,29.99,25.410
40,20191031,17129,1,2.000,29.99,25.410
40,20191031,17130,1,1.000,29.99,25.410
40,20191031,17131,1,1.000,29.99,25.410
40,20191031,17132,1,1.000,29.99,25.410
40,20191031,17133,1,1.000,29.99,25.410
40,20191031,17134,1,1.000,29.99,25.410
40,20191031,17135,1,2.000,29.99,25.410
40,20191031,17136,1,2.000,29.99,25.410
40,20191031,17137,1,1.000,29.99,25.410
40,20191031,17138,2,3.000,29.99,25.410
40,20191031,17139,1,2.000,29.99,25.410
40,20191031,17140,1,2.000,29.99,25.410
40,20191031,17141,1,1.000,29.99,25.410
40,20191031,17142,1,1.000,29.99,25.410
40,20191031,17143,1,1.000,29.99,25.410
40,20191031,17144,1,1.000,29.99,25.410
40,20191031,17145,1,1.000,29.99,25.410
40,20191031,17146,1,2.000,29.99,25.410
40,20191101,17206,1,2.000,29.99,25.410
40,20191101,17207,1,1.000,29.99,25.410
40,20191101,17208,1,1.000,29.99,25.410
40,20191101,17209,3,1.000,29.99,25.410
40,20191101,17210,1,2.000,29.99,25.410
40,20191101,17211,1,1.000,29.99,25.410
40,20191101,17212,1,2.000,29.99,25.410
40,20191101,17213,1,2.000,29.99,25.410
40,20191101,17214,1,2.000,29.99,25.410
40,20191101,17215,5,1.000,29.99,25.410
40,20191101,17216,1,1.000,29.99,25.410
40,20191101,17217,1,1.000,29.99,25.410
40,20191101,17218,1,1.000,29.99,25.410
40,20191101,17219,1,1.000,29.99,25.410
40,20191101,17220,1,1.000,29.99,25.410
40,20191101,17221,1,1.000,29.99,25.410
40,20191101,17222,1,1.000,29.99,25.410
40,20191101,17223,1,1.000,29.99,25.410
40,20191101,17224,1,1.000,29.99,25.410
40,20191101,17225,1,1.000,29.99,25.410
40,20191101,17226,1,1.000,29.99,25.410
40,20191101,17227,1,1.000,29.99,25.410
40,20191101,17228,1,2.000,29.99,25.410
40,20191101,17229,1,2.000,29.99,25.410
40,20191101,17230,1,1.000,29.99,25.410
40,20191101,17254,1,2.000,29.99,25.410
40,20191101,17255,1,1.000,29.99,25.410
40,20191101,17256,1,1.000,29.99,25.410
40,20191101,17257,1,1.000,29.99,25.410
40,20191101,17258,1,1.000,29.99,25.410
40,20191101,17259,1,1.000,29.99,25.410
40,20191101,17260,1,1.000,29.99,25.410
40,20191101,17261,1,1.000,29.99,25.410
40,20191101,17262,4,2.000,29.99,25.410
40,20191101,17263,1,1.000,29.99,25.410
40,20191101,17264,1,1.000,29.99,25.410
40,20191101,17265,1,1.000,29.99,25.410
40,20191101,17266,1,1.000,29.99,25.410
40,20191101,17267,1,1.000,29.99,25.410
40,20191101,17268,1,2.000,29.99,25.410
40,20191101,17269,1,1.000,29.99,25.410
40,20191101,17270,1,1.000,29.99,25.410
40,20191101,17271,1,1.000,29.99,25.410
40,20191101,17273,1,1.000,29.99,25.410
40,20191101,17274,1,1.000,29.99,25.410
40,20191101,17275,1,1.000,29.99,25.410
40,20191101,17276,1,2.000,29.99,25.410
40,20191101,17277,1,1.000,29.99,25.410
40,20191101,17278,1,2.000,29.99,25.410
40,20191101,17279,1,1.000,29.99,25.410
40,20191101,17281,1,1.000,29.99,25.410
40,20191101,17282,1,1.000,29.99,25.410
40,20191101,17283,1,1.000,29.99,25.410
40,20191101,17284,1,1.000,29.99,25.410
40,20191101,17285,1,1.000,29.99,25.410
40,20191101,17286,1,1.000,29.99,25.410
40,20191101,17287,1,1.000,29.99,25.410
40,20191101,17288,1,1.000,29.99,25.410
40,20191101,17289,1,1.000,29.99,25.410
40,20191101,17290,1,2.000,29.99,25.410
40,20191101,17291,1,1.000,29.99,25.410
40,20191101,17292,1,3.000,29.99,25.410
40,20191101,17293,2,1.000,29.99,25.410
40,20191101,17294,1,1.000,29.99,25.410
40,20191101,17295,1,1.000,29.99,25.410
40,20191101,17296,1,1.000,29.99,25.410
40,20191101,17297,1,1.000,29.99,25.410
40,20191101,17298,1,1.000,29.99,25.410
40,20191101,17299,1,1.000,29.99,25.410
40,20191101,17300,1,2.000,29.99,25.410
40,20191101,17301,1,1.000,29.99,25.410
40,20191101,17302,1,2.000,29.99,25.410
40,20191101,17303,1,2.000,29.99,25.410
40,20191104,17362,1,2.000,29.99,25.410
40,20191104,17363,1,1.000,29.99,25.410
40,20191104,17364,1,1.000,29.99,25.410
40,20191104,17365,1,1.000,29.99,25.410
40,20191104,17372,1,-1.000,38.89,25.410
40,20191104,17374,1,1.000,29.99,25.410
40,20191104,17375,2,1.000,29.99,25.410
40,20191104,17376,2,2.000,29.99,25.410
