SCRUB_ITEM,PRICE_START_DATE,PRICE_END_DATE,TSC_PRICE
51,2020-08-24,2020-09-01,134.990
51,2020-09-02,2020-09-07,134.990
51,2020-09-08,2020-09-13,134.990
51,2020-09-14,2020-09-15,134.990
51,2020-09-16,2020-09-20,134.990
51,2020-09-21,2020-09-22,134.990
51,2020-09-23,2020-09-27,149.990
51,2020-09-28,2020-10-04,134.990
51,2020-10-05,2020-10-06,134.990
51,2020-10-07,2020-10-11,134.990
51,2020-10-12,2020-10-14,134.990
51,2020-10-15,2020-10-18,134.990
51,2020-10-19,2020-10-20,134.990
51,2020-10-21,2020-10-27,134.990
51,2020-10-28,2020-11-01,134.990
51,2020-11-02,2020-11-03,134.990
51,2020-11-04,2020-11-08,134.990
51,2020-11-09,2020-11-12,134.990
51,2020-11-13,2020-11-15,134.990
51,2020-11-16,2020-11-17,134.990
51,2020-11-18,2020-11-23,134.990
51,2020-11-24,2020-11-28,134.990
51,2020-11-29,2020-12-05,134.990
51,2020-12-06,2020-12-07,134.990
51,2020-12-08,2020-12-12,134.990
51,2020-12-13,2020-12-18,134.990
51,2020-12-19,2020-12-31,134.990
51,2021-01-01,2021-01-10,134.990
51,2021-01-11,2021-01-17,134.990
51,2021-01-18,2021-01-26,134.990
51,2021-01-27,2021-01-31,134.990
51,2021-02-01,2021-02-07,125.990
51,2021-02-08,2021-02-09,125.990
51,2021-02-10,2021-02-15,139.990
51,2021-02-16,2021-02-21,125.990
51,2021-02-22,2021-02-28,125.990
51,2021-03-01,2021-03-02,125.990
51,2021-03-03,2021-03-14,139.990
51,2021-03-15,2021-03-16,125.990
51,2021-03-17,2021-03-21,125.990
51,2021-03-22,2021-05-02,139.990
51,2021-05-03,2021-05-09,125.990
51,2021-05-10,2021-05-20,125.990
51,2021-05-21,2021-05-25,139.990
51,2021-05-26,2021-05-31,125.990
51,2021-06-01,2021-06-13,139.990
51,2021-06-14,2021-06-15,125.990
51,2021-06-16,2021-06-20,139.990
51,2021-06-21,2021-06-22,125.990
51,2021-06-23,2021-06-27,125.990
51,2021-06-28,9999-12-31,139.990
52,2019-09-09,2019-09-15,249.990
52,2019-09-16,2019-09-22,349.990
52,2019-09-23,2019-09-29,249.990
52,2019-09-30,2019-10-08,249.990
52,2019-10-09,2019-10-13,249.990
52,2019-10-14,2019-10-27,349.990
52,2019-10-28,2019-11-05,249.990
52,2019-11-06,2019-11-10,349.990
52,2019-11-11,2019-11-19,249.990
52,2019-11-20,2019-11-26,349.990
52,2019-11-27,2019-12-01,249.990
52,2019-12-02,2019-12-10,297.490
52,2019-12-11,2019-12-17,249.990
52,2019-12-18,2019-12-31,249.990
52,2020-01-01,2020-01-07,249.990
52,2020-01-08,2020-01-12,249.990
52,2020-01-13,2020-01-19,249.990
52,2020-01-20,2020-01-24,349.990
52,2020-01-25,2020-02-04,249.990
52,2020-02-05,2020-02-11,249.990
52,2020-02-12,2020-02-17,314.990
52,2020-02-18,2020-02-23,349.990
52,2020-02-24,2020-03-01,249.990
52,2020-03-02,2020-03-08,224.990
52,2020-03-09,2020-03-17,249.990
52,2020-03-18,2020-03-22,224.990
52,2020-03-23,2020-03-29,249.990
52,2020-03-30,2020-04-07,224.990
52,2020-04-08,2020-04-13,249.990
52,2020-04-14,2020-04-19,224.990
52,2020-04-20,2020-04-28,224.990
52,2020-04-29,2020-05-10,249.990
52,2020-05-11,2020-05-19,224.990
52,2020-05-20,2020-05-25,249.990
52,2020-05-26,2020-05-31,224.990
52,2020-06-01,2020-06-07,224.990
52,2020-06-08,2020-06-16,224.990
52,2020-06-17,2020-06-21,224.990
52,2020-06-22,2020-06-28,224.990
52,2020-06-29,2020-07-07,224.990
52,2020-07-08,2020-07-12,224.990
52,2020-07-13,2020-07-19,224.990
52,2020-07-20,2020-07-28,224.990
52,2020-07-29,2020-08-02,224.990
52,2020-08-03,2020-08-09,224.990
52,2020-08-10,2020-08-16,224.990
52,2020-08-17,2020-08-23,224.990
52,2020-08-24,2020-09-01,249.990
52,2020-09-02,2020-09-07,224.990
52,2020-09-08,2020-09-13,224.990
52,2020-09-14,2020-09-15,224.990
52,2020-09-16,2020-09-20,224.990
52,2020-09-21,2020-09-22,249.990
52,2020-09-23,2020-09-27,212.490
52,2020-09-28,2020-10-11,249.990
52,2020-10-12,2020-10-14,224.990
52,2020-10-15,2020-10-18,224.990
52,2020-10-19,2020-10-20,224.990
52,2020-10-21,2020-10-27,224.990
52,2020-10-28,2020-11-03,249.990
52,2020-11-04,2020-11-08,224.990
52,2020-11-09,2020-11-12,224.990
52,2020-11-13,2020-11-15,224.990
52,2020-11-16,2020-11-17,249.990
52,2020-11-18,2020-11-23,224.990
52,2020-11-24,2020-11-28,224.990
52,2020-11-29,2020-12-05,224.990
52,2020-12-06,2020-12-07,224.990
52,2020-12-08,2020-12-12,224.990
52,2020-12-13,2020-12-18,224.990
52,2020-12-19,2020-12-31,224.990
52,2021-01-01,2021-06-20,249.990
52,2021-06-21,2021-06-22,224.990
52,2021-06-23,2021-06-24,249.990
52,2021-06-25,9999-12-31,409.990
53,2019-09-03,2019-09-22,529.990
53,2019-09-23,2019-09-24,476.990
53,2019-09-25,2019-09-29,529.990
53,2019-09-30,2019-10-03,476.990
53,2019-10-04,2019-10-08,476.990
53,2019-10-09,2019-10-13,529.990
53,2019-10-15,2019-10-20,476.990
53,2019-10-21,2019-10-27,529.990
53,2019-10-28,2019-10-29,476.990
53,2019-10-30,2019-10-31,529.990
53,2019-11-01,2019-11-05,476.990
53,2019-11-06,2019-11-10,529.990
53,2019-11-11,2019-11-19,476.990
53,2019-11-20,2019-11-26,529.990
53,2019-11-27,2019-12-01,476.990
53,2019-12-02,2019-12-17,529.990
53,2019-12-18,2019-12-24,450.490
53,2019-12-25,2020-01-12,529.990
53,2020-01-13,2020-01-19,476.990
53,2020-01-20,2020-01-26,529.990
53,2020-01-27,2020-02-04,479.990
53,2020-02-05,2020-02-11,479.990
53,2020-02-12,2020-03-17,529.990
53,2020-03-18,2020-03-22,476.990
53,2020-03-23,2020-03-29,476.990
53,2020-03-30,2020-04-07,479.990
53,2020-04-08,2020-05-05,529.990
53,2020-05-06,2020-05-10,479.990
53,2020-05-11,2020-05-19,479.990
53,2020-05-20,2020-05-31,529.990
53,2020-06-01,2020-06-07,479.990
53,2020-06-08,2020-06-16,479.990
53,2020-06-17,2020-06-21,529.990
53,2020-06-22,2020-06-28,476.990
53,2020-06-29,2020-08-23,529.990
53,2020-08-24,2020-09-01,476.990
53,2020-09-02,2020-09-15,529.990
53,2020-09-16,2020-09-20,476.990
53,2020-09-21,2020-09-27,529.990
53,2020-09-28,2020-10-04,476.990
53,2020-10-05,2020-10-06,476.990
53,2020-10-07,2020-10-11,476.990
53,2020-10-12,2020-10-14,476.990
53,2020-10-15,2020-10-18,476.990
53,2020-10-19,2020-10-20,476.990
53,2020-10-21,2020-10-27,476.990
53,2020-10-28,2020-11-01,423.990
53,2020-11-02,2020-11-03,476.990
53,2020-11-04,2020-11-08,476.990
53,2020-11-09,2020-11-12,476.990
53,2020-11-13,2020-11-15,476.990
53,2020-11-16,2020-11-17,476.990
53,2020-11-18,2020-11-23,476.990
53,2020-11-24,2020-11-28,476.990
53,2020-11-29,2020-12-05,529.990
53,2020-12-06,2020-12-07,476.990
53,2020-12-08,2020-12-12,476.990
53,2020-12-13,2020-12-18,423.990
53,2020-12-19,2020-12-31,423.990
53,2021-01-01,2021-01-10,476.990
53,2021-01-11,2021-01-17,476.990
53,2021-01-18,2021-01-26,476.990
53,2021-01-27,2021-01-31,476.990
53,2021-02-01,2021-02-07,476.990
53,2021-02-08,2021-02-09,476.990
53,2021-02-10,2021-02-15,476.990
53,2021-02-16,2021-03-23,529.990
53,2021-03-24,2021-04-11,599.990
53,2021-04-12,2021-04-18,539.990
53,2021-04-19,2021-05-02,599.990
53,2021-05-03,2021-05-09,539.990
53,2021-05-10,2021-05-20,539.990
53,2021-05-21,2021-06-06,599.990
53,2021-06-07,2021-06-13,539.990
53,2021-06-14,2021-06-15,539.990
53,2021-06-16,2021-06-20,599.990
53,2021-06-21,2021-06-22,539.990
53,2021-06-23,2021-06-27,599.990
53,2021-06-28,2021-07-05,539.990
53,2021-07-06,2021-07-27,539.990
53,2021-07-28,2021-08-01,599.990
53,2021-08-02,2021-08-08,539.990
54,2019-07-17,2019-09-22,999.990
54,2019-09-23,2019-09-24,899.990
54,2019-09-25,2019-09-29,899.990
54,2019-09-30,2019-11-10,999.990
54,2019-11-11,2019-11-19,899.990
54,2019-11-20,2019-11-24,849.990
54,2019-11-25,2019-11-26,999.990
54,2019-11-27,2019-12-01,899.990
54,2019-12-02,2019-12-10,999.990
54,2019-12-11,2019-12-17,899.990
54,2019-12-18,2020-03-08,999.990
54,2020-03-09,2020-03-17,899.990
54,2020-03-18,2020-03-22,999.990
54,2020-03-23,2020-03-29,899.990
54,2020-03-30,2020-04-07,899.990
54,2020-04-08,2020-04-19,999.990
54,2020-04-20,2020-04-28,899.990
54,2020-04-29,2020-10-11,999.990
54,2020-10-12,2020-10-14,899.990
54,2020-10-15,2020-10-18,899.990
54,2020-10-19,2020-10-20,899.990
54,2020-10-21,2020-11-03,999.990
54,2020-11-04,2020-11-08,899.990
54,2020-11-09,2020-11-12,899.990
54,2020-11-13,2020-11-15,899.990
54,2020-11-16,2020-11-17,899.990
54,2020-11-18,2020-11-23,999.990
54,2020-11-24,2020-11-28,899.990
54,2020-11-29,2020-12-05,899.990
54,2020-12-06,2020-12-07,899.990
54,2020-12-08,2020-12-12,899.990
54,2020-12-13,2020-12-18,899.990
54,2020-12-19,2020-12-31,899.990
54,2021-01-01,2021-04-18,999.990
54,2021-04-19,2021-06-13,1099.990
54,2021-06-14,2021-06-15,989.990
54,2021-06-16,2021-06-20,1099.990
54,2021-06-21,2021-06-22,989.990
54,2021-06-23,9999-12-31,1099.990
55,2019-09-03,2019-09-22,100.990
55,2019-09-23,2019-09-24,90.890
55,2019-09-25,2019-09-29,85.840
55,2019-09-30,2019-10-03,100.990
55,2019-10-04,2019-10-08,90.890
55,2019-10-09,2019-10-13,90.890
55,2019-10-14,2019-10-20,90.890
55,2019-10-21,2019-10-27,100.990
55,2019-10-28,2019-10-29,90.890
55,2019-10-30,2019-11-05,100.990
55,2019-11-06,2019-11-10,90.890
55,2019-11-11,2019-11-19,90.890
55,2019-11-20,2019-11-24,85.840
55,2019-11-25,2019-11-26,100.990
55,2019-11-27,2019-12-01,90.890
55,2019-12-02,2019-12-10,90.890
55,2019-12-11,2019-12-17,85.840
55,2019-12-18,2019-12-24,85.840
55,2019-12-25,2019-12-25,85.840
55,2019-12-26,2019-12-31,85.840
55,2020-01-01,2020-01-07,85.840
55,2020-01-08,2020-01-12,100.990
55,2020-01-13,2020-01-19,90.890
55,2020-01-20,2020-01-26,100.990
55,2020-01-27,2020-02-04,90.890
55,2020-02-05,2020-02-11,90.890
55,2020-02-12,2020-03-08,100.990
55,2020-03-09,2020-03-17,90.890
55,2020-03-18,2020-03-22,100.990
55,2020-03-23,2020-03-29,90.890
55,2020-03-30,2020-04-07,90.890
55,2020-04-08,2020-04-19,100.990
55,2020-04-20,2020-04-28,90.890
55,2020-04-29,2020-05-05,100.990
55,2020-05-06,2020-05-10,90.890
55,2020-05-11,2020-05-31,100.990
55,2020-06-01,2020-06-07,90.890
55,2020-06-08,2020-06-28,100.990
55,2020-06-29,2020-07-07,90.890
55,2020-07-08,2020-07-12,90.890
55,2020-07-13,2020-07-19,90.890
55,2020-07-20,2020-07-28,100.990
55,2020-07-29,2020-08-02,90.890
55,2020-08-03,2020-08-23,100.990
55,2020-08-24,2020-09-01,90.890
55,2020-09-02,2020-09-15,100.990
55,2020-09-16,2020-09-20,90.890
55,2020-09-21,2020-09-22,90.890
55,2020-09-23,2020-09-27,90.890
55,2020-09-28,2020-10-11,100.990
55,2020-10-12,2020-10-14,90.890
55,2020-10-15,2020-10-18,90.890
55,2020-10-19,2020-10-20,90.890
55,2020-10-21,2020-10-27,90.890
55,2020-10-28,2020-11-03,100.990
55,2020-11-04,2020-11-08,90.890
55,2020-11-09,2020-11-12,90.890
55,2020-11-13,2020-11-15,90.890
55,2020-11-16,2020-11-17,90.890
55,2020-11-18,2020-11-23,100.990
55,2020-11-24,2020-11-28,90.890
55,2020-11-29,2020-12-05,90.890
55,2020-12-06,2020-12-07,90.890
55,2020-12-08,2020-12-12,90.890
55,2020-12-13,2020-12-18,90.890
55,2020-12-19,2020-12-31,90.890
55,2021-01-01,2021-01-31,100.990
55,2021-02-01,2021-02-07,90.890
55,2021-02-08,2021-02-09,90.890
55,2021-02-10,2021-02-15,90.890
55,2021-02-16,2021-02-21,90.890
55,2021-02-22,2021-02-28,90.890
55,2021-03-01,2021-03-02,90.890
55,2021-03-03,2021-03-07,100.990
55,2021-03-08,2021-03-09,90.890
55,2021-03-10,2021-03-14,90.890
55,2021-03-15,2021-03-16,100.990
55,2021-03-17,2021-03-21,90.890
55,2021-03-22,2021-03-23,100.990
55,2021-03-24,2021-03-28,90.890
55,2021-03-29,2021-03-30,90.890
55,2021-03-31,2021-04-11,100.990
55,2021-04-12,2021-04-18,90.890
55,2021-04-19,2021-05-09,100.990
55,2021-05-10,2021-05-20,90.890
55,2021-05-21,2021-05-25,100.990
55,2021-05-26,2021-05-31,90.890
55,2021-06-01,2021-06-13,100.990
55,2021-06-14,2021-06-15,90.890
55,2021-06-16,2021-06-20,100.990
55,2021-06-21,2021-06-22,90.890
55,2021-06-23,9999-12-31,100.990
56,2019-09-09,2019-09-15,899.990
56,2019-09-16,2019-09-22,899.990
56,2019-09-23,2019-09-24,1099.990
56,2019-09-25,2019-09-29,899.990
56,2019-09-30,2019-10-08,1099.990
56,2019-10-09,2019-10-13,899.990
56,2019-10-14,2019-10-27,1099.990
56,2019-10-28,2019-11-05,899.990
56,2019-11-06,2019-11-10,989.990
56,2019-11-11,2019-11-19,999.990
56,2019-11-20,2019-11-24,899.990
56,2019-11-25,2019-11-26,879.990
56,2019-11-27,2019-12-01,879.990
56,2019-12-02,2019-12-10,879.990
56,2019-12-11,2019-12-17,899.990
56,2019-12-18,2019-12-31,899.990
56,2020-01-01,2020-01-07,899.990
56,2020-01-08,2020-01-12,899.990
56,2020-01-13,2020-01-19,899.990
56,2020-01-20,2020-01-26,899.990
56,2020-01-27,2020-02-04,899.990
56,2020-02-05,2020-02-11,899.990
56,2020-02-12,2020-02-17,899.990
56,2020-02-18,2020-02-23,899.990
56,2020-02-24,2020-09-15,1099.990
56,2020-09-16,2020-09-20,899.990
56,2020-09-21,2020-09-27,1099.990
56,2020-09-28,2020-10-04,899.990
56,2020-10-05,2020-10-11,899.990
56,2020-10-12,2020-10-18,899.990
56,2020-10-19,2020-10-27,899.990
56,2020-10-28,2020-11-01,999.990
56,2020-11-02,2020-11-12,999.990
56,2020-11-13,2020-11-15,1099.990
56,2020-11-16,2020-11-17,999.990
56,2020-11-18,2020-11-23,999.990
56,2020-11-24,2020-11-28,999.990
56,2020-11-29,2020-12-05,999.990
56,2020-12-06,2020-12-18,1099.990
56,2020-12-19,2020-12-24,999.990
56,2020-12-25,2020-12-31,899.990
56,2021-01-01,2021-01-05,899.990
56,2021-01-06,2021-01-10,899.990
56,2021-01-11,9999-12-31,1099.990
57,2018-09-24,2020-07-12,299.990
57,2020-07-13,2020-07-19,249.990
57,2020-07-20,2020-07-28,299.990
57,2020-07-29,2020-08-02,249.990
57,2020-08-03,2020-08-09,299.990
57,2020-08-10,2020-08-16,249.990
57,2020-08-17,2020-08-23,249.990
57,2020-08-24,2020-09-01,249.990
57,2020-09-02,2020-09-13,299.990
57,2020-09-14,2020-09-20,249.990
57,2020-09-21,2020-09-27,249.990
57,2020-09-28,2020-10-04,249.990
57,2020-10-05,2020-10-11,249.990
57,2020-10-12,2020-10-18,249.990
57,2020-10-19,2020-10-27,249.990
57,2020-10-28,2021-07-18,299.990
57,2021-07-19,2021-07-27,149.990
57,2021-07-28,2021-07-30,299.990
57,2021-07-31,2021-08-01,349.990
57,2021-08-02,2021-08-08,319.990
58,2019-09-09,2019-09-15,229.990
58,2019-09-16,2019-09-22,229.990
58,2019-09-23,2019-09-29,229.990
58,2019-09-30,2019-10-08,229.990
58,2019-10-09,2019-10-13,223.990
58,2019-10-15,2019-10-20,223.990
58,2019-10-21,2019-10-27,223.990
58,2019-10-28,2019-11-05,223.990
58,2019-11-06,2019-11-19,279.990
58,2019-11-20,2019-11-24,223.990
58,2019-11-25,2019-11-26,279.990
58,2019-11-27,2019-12-01,223.990
58,2019-12-02,2019-12-10,223.990
58,2019-12-11,2019-12-17,223.990
58,2019-12-18,2019-12-31,223.990
58,2020-01-01,2020-01-24,279.990
58,2020-01-25,2020-02-04,223.990
58,2020-02-05,2020-02-11,223.990
58,2020-02-12,2020-02-17,223.990
58,2020-02-18,2020-02-23,279.990
58,2020-02-24,2020-02-25,223.990
58,2020-02-26,2020-03-01,223.990
58,2020-03-02,2020-03-08,279.990
58,2020-03-09,2020-03-17,223.990
58,2020-03-18,2020-03-22,223.990
58,2020-03-23,2020-03-29,223.990
58,2020-03-30,2020-04-07,223.990
58,2020-04-08,2020-04-13,279.990
58,2020-04-14,2020-04-19,223.990
58,2020-04-20,2020-05-10,279.990
58,2020-05-11,2020-05-12,223.990
58,2020-05-13,2020-05-14,223.990
58,2020-05-15,2020-05-31,279.990
58,2020-06-01,2020-06-07,223.990
58,2020-06-08,2020-06-16,251.990
58,2020-06-17,2020-06-21,279.990
58,2020-06-22,2020-07-05,223.990
58,2020-07-06,2020-08-09,279.990
58,2020-08-10,2020-08-16,223.990
58,2020-08-17,2020-08-23,223.990
58,2020-08-24,2020-09-01,223.990
58,2020-09-02,2020-09-13,279.990
58,2020-09-14,2020-09-20,223.990
58,2020-09-21,2020-09-27,279.990
58,2020-09-28,2020-10-04,223.990
58,2020-10-05,2020-10-11,279.990
58,2020-10-12,2020-10-18,223.990
58,2020-10-19,2020-10-27,223.990
58,2020-10-28,2020-11-01,279.990
58,2020-11-02,2020-11-12,229.990
58,2020-11-13,2020-11-15,279.990
58,2020-11-16,2020-11-17,223.990
58,2020-11-18,2020-11-23,223.990
58,2020-11-24,2020-11-28,223.990
58,2020-11-29,2020-12-05,223.990
58,2020-12-06,2020-12-07,279.990
58,2020-12-08,2020-12-12,223.990
58,2020-12-13,2020-12-18,223.990
58,2020-12-19,2020-12-24,223.990
58,2020-12-25,2020-12-31,223.990
58,2021-01-01,2021-01-05,223.990
58,2021-01-06,2021-01-10,223.990
58,2021-01-11,2021-03-02,279.990
58,2021-03-03,2021-03-07,251.990
58,2021-03-08,2021-03-16,279.990
58,2021-03-17,2021-03-21,251.990
58,2021-03-22,2021-03-23,279.990
58,2021-03-24,2021-03-28,251.990
58,2021-03-29,2021-03-30,279.990
58,2021-03-31,2021-04-05,223.990
58,2021-04-06,2021-04-11,223.990
58,2021-04-12,2021-04-27,279.990
58,2021-04-28,2021-05-02,223.990
58,2021-05-03,2021-05-04,279.990
58,2021-05-05,2021-05-09,223.990
58,2021-05-10,2021-05-16,279.990
58,2021-05-17,2021-05-20,223.990
58,2021-05-21,2021-05-25,223.990
58,2021-05-26,2021-05-31,251.990
58,2021-06-01,2021-06-06,251.990
58,2021-06-07,2021-06-13,251.990
58,2021-06-14,2021-06-15,251.990
58,2021-06-16,2021-06-20,223.990
58,2021-06-21,2021-06-22,223.990
58,2021-06-23,2021-06-27,279.990
58,2021-06-28,2021-07-05,223.990
58,2021-07-06,2021-07-11,223.990
58,2021-07-12,2021-08-26,279.990
59,2019-08-05,2019-11-05,145.990
59,2019-11-06,2019-11-10,131.390
59,2019-11-11,2019-11-19,131.390
59,2019-11-20,2019-11-27,145.990
59,2019-11-28,2019-11-29,131.390
59,2019-11-30,2019-12-01,131.390
59,2019-12-02,2019-12-10,131.390
59,2019-12-11,2019-12-11,145.990
59,2019-12-12,2019-12-17,124.090
59,2019-12-18,2020-03-22,145.990
59,2020-03-23,2020-03-29,131.390
59,2020-03-30,2020-04-07,131.390
59,2020-04-08,2020-05-31,145.990
59,2020-06-01,2020-06-07,131.390
59,2020-06-08,2020-09-20,145.990
59,2020-09-21,2020-09-22,131.390
59,2020-09-23,2020-11-03,145.990
59,2020-11-04,2020-11-08,124.090
59,2020-11-09,2020-11-12,131.390
59,2020-11-13,2020-11-15,131.390
59,2020-11-16,2020-12-12,145.990
59,2020-12-13,2020-12-18,131.390
59,2020-12-19,2020-12-31,131.390
59,2021-01-01,2021-02-07,145.990
59,2021-02-08,2021-02-09,131.390
59,2021-02-10,2021-06-13,145.990
59,2021-06-14,2021-06-15,131.390
59,2021-06-16,2021-06-20,145.990
59,2021-06-21,2021-06-22,131.390
59,2021-06-23,2021-07-05,145.990
59,2021-07-06,2021-07-27,131.390
59,2021-07-28,9999-12-31,174.990
60,2020-02-04,2020-08-26,49.990
60,2020-08-27,2020-09-20,39.990
60,2020-09-21,2020-09-27,31.990
60,2020-09-28,2020-10-04,31.990
60,2020-10-05,2020-10-11,31.990
60,2020-10-12,2020-10-18,31.990
60,2020-10-19,2020-10-27,31.990
60,2020-10-28,2020-11-01,35.990
60,2020-11-02,2020-11-12,35.990
60,2020-11-13,2020-11-23,39.990
60,2020-11-24,2020-11-28,35.990
60,2020-11-29,2020-12-05,35.990
60,2020-12-06,2020-12-07,39.990
60,2020-12-08,2020-12-12,35.990
60,2020-12-13,2020-12-18,35.990
60,2020-12-19,2020-12-24,35.990
60,2020-12-25,2021-01-03,39.990
60,2021-01-04,2021-01-05,49.990
60,2021-01-06,2021-01-10,35.990
60,2021-01-11,2021-01-26,49.990
60,2021-01-27,2021-01-31,35.990
60,2021-02-01,2021-02-09,49.990
60,2021-02-10,2021-02-15,35.990
60,2021-02-16,9999-12-31,49.990
61,2019-07-08,2019-09-22,682.990
61,2019-09-23,2019-09-24,614.690
61,2019-09-25,2020-10-11,682.990
61,2020-10-12,2020-10-14,614.690
61,2020-10-15,2020-10-18,614.690
61,2020-10-19,2020-10-20,614.690
61,2020-10-21,2020-12-18,682.990
61,2020-12-19,2020-12-31,614.690
61,2021-01-01,2021-04-18,682.990
61,2021-04-19,2021-06-13,779.990
61,2021-06-14,2021-06-15,701.990
61,2021-06-16,2021-06-20,779.990
61,2021-06-21,2021-06-22,701.990
61,2021-06-23,9999-12-31,779.990
62,2019-09-03,2019-09-24,529.990
62,2019-09-25,2019-09-29,450.490
62,2019-09-30,2019-11-05,529.990
62,2019-11-06,2019-11-10,476.990
62,2019-11-11,2019-11-26,529.990
62,2019-11-27,2019-12-01,476.990
62,2019-12-02,2019-12-10,476.990
62,2019-12-11,2019-12-11,529.990
62,2019-12-12,2019-12-17,476.990
62,2019-12-18,2020-02-04,529.990
62,2020-02-05,2020-02-11,476.990
62,2020-02-12,2020-03-17,529.990
62,2020-03-18,2020-03-22,476.990
62,2020-03-23,2020-03-29,476.990
62,2020-03-30,2020-04-07,476.990
62,2020-04-08,2020-05-10,529.990
62,2020-05-11,2020-05-19,476.990
62,2020-05-20,2020-06-07,529.990
62,2020-06-08,2020-06-16,476.990
62,2020-06-17,2020-10-20,529.990
62,2020-10-21,2020-10-27,476.990
62,2020-10-28,2020-11-03,529.990
62,2020-11-04,2020-11-08,476.990
62,2020-11-09,2020-11-23,529.990
62,2020-11-24,2020-11-28,476.990
62,2020-11-29,2020-12-05,476.990
62,2020-12-06,2020-12-07,476.990
62,2020-12-08,2020-12-12,476.990
